Topic,Growth_Ratio,Recent_Changepoint,Avg_Severity,Risk_Score,Name,Representation,Count
387,0.0,False,0.7755102040816326,0.0,387_approved separation_amass_threshold_runway,"['approved separation', 'amass', 'threshold', 'runway', 'displaced', 'visual separation', 'displaced threshold', '34l', 'separation', '34c']",49
347,0.0,False,2.0,0.0,347_gust lock_trim_lock_rejected,"['gust lock', 'trim', 'lock', 'rejected', 'takeoff', 'rejected takeoff', 'seat', 'returned gate', 'takeoff roll', 'gust']",50
348,0.0,False,2.24,0.0,348_vibration_engine_engine vibration_n1,"['vibration', 'engine', 'engine vibration', 'n1', 'number engine', 'n1 vibration', 'engine number', 'lh', 'bird', 'number']",50
161,0.0,False,0.6615384615384615,0.0,161_fms_sid_transition_pan,"['fms', 'sid', 'transition', 'pan', 'fmc', 'arrival', 'direct', 'heading', 'departure', 'route']",65
74,0.0,False,0.6363636363636364,0.0,74_boarding_agent_gate agent_passengers,"['boarding', 'agent', 'gate agent', 'passengers', 'passenger', 'door', 'security', 'safety checks', 'gate', 'board']",77
572,0.0,False,1.8611111111111112,0.0,572_takeoff_rejected_rejected takeoff_abort,"['takeoff', 'rejected', 'rejected takeoff', 'abort', 'reject', 'window', 'flaps', 'takeoff roll', 'brake cooling', 'takeoff clearance']",36
571,0.0,False,0.9166666666666666,0.0,571_taxiway_fuel truck_twin_truck,"['taxiway', 'fuel truck', 'twin', 'truck', 'commander', 'taxi', 'taxiing', 'ramp', 'vehicle', 'spot']",36
66,0.0,False,0.782051282051282,0.0,66_sector_arrivals_airspace_departures,"['sector', 'arrivals', 'airspace', 'departures', 'tracon', 'weather', 'tmu', 'east', 'west', 'moa']",78
67,0.0,False,1.141025641025641,0.0,67_fuel_fueling_fueler_lbs,"['fuel', 'fueling', 'fueler', 'lbs', 'tank', 'center tank', 'load', 'weight', 'dispatcher', 'fuel load']",78
559,0.0,False,1.6486486486486487,0.0,559_student_deer_instructor_nose gear,"['student', 'deer', 'instructor', 'nose gear', 'rotor', 'nose', 'gear', 'strike', 'solo', 'instructors']",37
561,0.0,False,0.5675675675675675,0.0,561_notams_fsdo_notam_inspector,"['notams', 'fsdo', 'notam', 'inspector', 'ficon', 'runway conditions', 'runway 15r', '15r', 'customs', 'contaminated']",37
332,0.0,False,2.019607843137255,0.0,332_gear_landing gear_retract_gear failed,"['gear', 'landing gear', 'retract', 'gear failed', 'gear retract', 'main landing', 'left main', 'gear handle', 'gear extension', 'gear landing']",51
334,0.0,False,0.2549019607843137,0.0,334_taxi_cleared takeoff_taxiway_taxi clearance,"['taxi', 'cleared takeoff', 'taxiway', 'taxi clearance', 'clearance', 'airport ops', 't2', 'hold short', 'takeoff', 'short']",51
325,0.0,False,0.9803921568627451,0.0,325_sector_shift_sectors_weather,"['sector', 'shift', 'sectors', 'weather', 'alternate', 'staffing', 'working', 'combined', 'supervisors', 'houston']",51
592,0.0,False,0.42857142857142855,0.0,592_taxi_hold short_taxi runway_runway 26l,"['taxi', 'hold short', 'taxi runway', 'runway 26l', '22r', 'hold', '24r', 'short', '26l', 'runway 24r']",35
585,0.0,False,0.34285714285714286,0.0,585_ipad_headsets_app_paper,"['ipad', 'headsets', 'app', 'paper', 'expiration', 'content', 'microphone', 'jacks', 'covid', 'faa']",35
575,0.0,False,0.9166666666666666,0.0,575_jump_tower_ontario_jump plane,"['jump', 'tower', 'ontario', 'jump plane', 'jumpers', 'ils 26r', 'skydiving', 'jfk', 'skydivers', 'traffic']",36
579,0.0,False,0.8333333333333334,0.0,579_database_charts_load manifest_fms,"['database', 'charts', 'load manifest', 'fms', 'manifest', 'zzzz2', 'load', 'data base', 'flight plan', 'data']",36
578,0.0,False,2.5555555555555554,0.0,578_rpm_mixture_carb_engine,"['rpm', 'mixture', 'carb', 'engine', 'power', 'carburetor', 'heat', 'carb heat', 'tanks', 'tank']",36
503,0.0,False,1.2439024390243902,0.0,503_havana_class_controller_cancel,"['havana', 'class', 'controller', 'cancel', 'helipad', 'frequency', 'ifr', 'contact', 'mva', 'advises']",41
452,0.0,False,0.7333333333333333,0.0,452_separation_visual separation_helicopters_trainee,"['separation', 'visual separation', 'helicopters', 'trainee', 'hawker', 'c150', 'skill check', 'amass', 'asde', 'controllers']",45
515,0.0,False,1.725,0.0,515_lbs_burn_fuel_weight,"['lbs', 'burn', 'fuel', 'weight', 'fuel burn', 'planned', 'planning', 'carb', 'pounds', 'fuel planning']",40
512,0.0,False,0.275,0.0,512_scheduling_117_far 117_crew scheduling,"['scheduling', '117', 'far 117', 'crew scheduling', 'fdp', 'duty', 'local', 'schedule', 'hold release', 'legal']",40
109,0.0,False,0.4166666666666667,0.0,109_fms_fix_waypoint_spelling,"['fms', 'fix', 'waypoint', 'spelling', 'pdc', 'direct', 'fixes', 'fmc', 'heading', 'correct']",72
502,0.0,False,0.9512195121951219,0.0,502_weather_ifr_vfr_iad,"['weather', 'ifr', 'vfr', 'iad', 'hcf', 'conditions', 'ege', 'imc', 'military', 'heading']",41
428,0.0,False,1.826086956521739,0.0,428_takeoff_rejected_rejected takeoff_start,"['takeoff', 'rejected', 'rejected takeoff', 'start', 'brake', 'abort', 'maintenance', 'reject', 'gate', 'engine']",46
427,0.0,False,1.6956521739130435,0.0,427_cool_hot_temperature_air conditioning,"['cool', 'hot', 'temperature', 'air conditioning', 'conditioning', 'water', 'sick', 'boarded', 'humidity', 'sweating']",46
409,0.0,False,2.021276595744681,0.0,409_banging_noise_vibration_elevator,"['banging', 'noise', 'vibration', 'elevator', 'bird', 'loud', 'heard', 'door', 'sound', 'bird strike']",47
405,0.0,False,1.5833333333333333,0.0,405_repair_crack_bracket_mechanic,"['repair', 'crack', 'bracket', 'mechanic', 'damage', 'slat', 'strut', 'grease', 'tape', 'inspection']",48
765,0.0,False,2.75,0.0,765_balloon_tank_fuel_gallons,"['balloon', 'tank', 'fuel', 'gallons', 'wing tank', 'tanks', 'highway', 'road', 'fuel tanks', 'flew home']",12
764,0.0,False,0.8333333333333334,0.0,764_dts_sectional_sectional chart_vasi,"['dts', 'sectional', 'sectional chart', 'vasi', 'lake', 'chart', 'runway 21', 'rapidly rising', 'towers', '21']",12
763,0.0,False,0.0,0.0,763_monitor frequency_prm_monitor_frequency,"['monitor frequency', 'prm', 'monitor', 'frequency', 'sfra', 'ils prm', 'controlled lighting', 'ctaf', 'ctaf pilot', 'pilot controlled']",12
762,0.0,False,0.3076923076923077,0.0,762_animals_dry ice_live animals_dry,"['animals', 'dry ice', 'live animals', 'dry', 'cargo', 'cargo compartment', 'live', 'forward cargo', 'compartment', 'pit']",13
576,0.0,False,2.1944444444444446,0.0,576_rudder_directional control_directional_runway excursion,"['rudder', 'directional control', 'directional', 'runway excursion', 'right rudder', 'student', 'excursion', 'veered', 'instructor', 'brake']",36
449,0.0,False,0.28888888888888886,0.0,449_far 117_117_company_duty,"['far 117', '117', 'company', 'duty', 'fas', 'release', 'announcement', 'acars', 'fatigue', 'scheduling']",45
505,0.0,False,0.9512195121951219,0.0,505_seat_seats_belts_mel,"['seat', 'seats', 'belts', 'mel', 'seat belts', 'engineering authorization', 'seat row', 'panels', 'door', 'minimum crew']",41
508,0.0,False,2.097560975609756,0.0,508_38000 ft_38000_icing_bleed trip,"['38000 ft', '38000', 'icing', 'bleed trip', 'gear', 'ias', 'ft', 'trip reset', 'sys', 'tat']",41
509,0.0,False,1.048780487804878,0.0,509_turbulence_speed_moderate_moderate turbulence,"['turbulence', 'speed', 'moderate', 'moderate turbulence', 'vhhh', '13c', 'kts', 'atis', 'airspeed', 'slow']",41
107,0.0,False,0.2916666666666667,0.0,107_desk_dispatcher_flights_workload,"['desk', 'dispatcher', 'flights', 'workload', 'desks', 'dispatchers', 'scheduling', 'dispatcher reported', 'shift', 'releases']",72
612,0.0,False,1.0588235294117647,0.0,612_tks_wash_wipes_fluid,"['tks', 'wash', 'wipes', 'fluid', 'water', 'wash hands', 'cleaning', 'pitot', 'hands', 'ice']",34
617,0.0,False,1.3823529411764706,0.0,617_actuator_installed_torque_installation,"['actuator', 'installed', 'torque', 'installation', 'washer', 'bolt', 'links', 'amm', 'maintenance manual', 'hardware']",34
594,0.0,False,1.5142857142857142,0.0,594_vibration_taxi_ap_gear,"['vibration', 'taxi', 'ap', 'gear', 'taxi light', 'pedals', 'brake', 'parking brake', 'rudder pedals', 'nose']",35
593,0.0,False,0.7428571428571429,0.0,593_frequency_ifr_frame_saf,"['frequency', 'ifr', 'frame', 'saf', 'ctaf', 'frequencies', 'eglin', 'radio', 'fra', 'heading']",35
339,0.0,False,1.7843137254901962,0.0,339_turbulence_windshear_severe turbulence_severe,"['turbulence', 'windshear', 'severe turbulence', 'severe', 'moderate', 'winds', 'wake', 'wake turbulence', 'encounter', 'moderate turbulence']",51
336,0.0,False,1.607843137254902,0.0,336_rudder_accumulator_harness_hydraulic,"['rudder', 'accumulator', 'harness', 'hydraulic', 'mel', 'cables', 'flap', 'standby', 'alternate', 'brake']",51
633,0.0,False,2.3125,0.0,633_right engine_switch_loop_reverser,"['right engine', 'switch', 'loop', 'reverser', 'engine', 'unlock light', 'light', 'illuminated', 'guard', 'right bleed']",32
607,0.0,False,1.088235294117647,0.0,607_lj60_high altitude_fort_sector,"['lj60', 'high altitude', 'fort', 'sector', 'separation', 'departures', 'overtake', 'rvs', 'trk', 'arrival sector']",34
311,0.0,False,0.75,0.0,311_flight check_tfr_supervisor_fighter,"['flight check', 'tfr', 'supervisor', 'fighter', 'customs', 'rpic', 'airspace', 'operation', 'check aircraft', 'photo']",52
616,0.0,False,0.6764705882352942,0.0,616_jumpseat_jumpseats_seats_aisle,"['jumpseat', 'jumpseats', 'seats', 'aisle', 'seat', 'backs', 'jump seat', 'jump', 'attendant reported', 'flight attendant']",34
178,0.0,False,0.46875,0.0,178_airspace_tfr_radar_sector,"['airspace', 'tfr', 'radar', 'sector', 'iap', 'artcc', 'coordination', 'nonradar', 'oceanic', 'cpdlc']",64
179,0.0,False,0.53125,0.0,179_holding_speed_hold_developmental,"['holding', 'speed', 'hold', 'developmental', 'osh', 'trainee', 'pct', 'training', 'assigned speed', '250']",64
299,0.0,False,0.6415094339622641,0.0,299_takeoff checklist_takeoff_taxi_takeoff data,"['takeoff checklist', 'takeoff', 'taxi', 'takeoff data', 'runway change', 'checklist', 'data', 'taxi checklist', 'new runway', 'runway']",53
176,0.0,False,1.140625,0.0,176_weather_clouds_precipitation_imc,"['weather', 'clouds', 'precipitation', 'imc', 'radar', 'nexrad', 'layer', 'vfr', 'forecast', 'visibility']",64
628,0.0,False,1.7272727272727273,0.0,628_trim_stabilizer_stabilizer trim_standby,"['trim', 'stabilizer', 'stabilizer trim', 'standby', 'stab', 'stab trim', 'pitch trim', 'trim indication', 'speed trim', 'gyro']",33
625,0.0,False,1.2727272727272727,0.0,625_maintenance_cdl_log_technician,"['maintenance', 'cdl', 'log', 'technician', 'wash', 'deferred maintenance', 'mechanic', 'maintenance log', 'deferred', 'chief']",33
624,0.0,False,2.727272727272727,0.0,624_cylinder_engine_engine failure_oil,"['cylinder', 'engine', 'engine failure', 'oil', 'goose', 'damage', 'rough', 'loud', 'failure', 'power']",33
632,0.0,False,1.78125,0.0,632_egt_overweight_compressor_engine,"['egt', 'overweight', 'compressor', 'engine', 'weight', 'overtemp', 'oil', 'bleed', 'oil pressure', 'overweight landing']",32
621,0.0,False,0.8787878787878788,0.0,621_class_airspace_class airspace_restricted,"['class', 'airspace', 'class airspace', 'restricted', 'restricted area', 'squawk', 'code', 'departure south', 'helicopter', 'van nuys']",33
641,0.0,False,0.22580645161290322,0.0,641_lithium_batteries_battery_wheelchair,"['lithium', 'batteries', 'battery', 'wheelchair', 'lithium batteries', 'grounding', 'cords', 'lithium battery', 'charging', 'bag']",31
60,0.0,False,0.325,0.0,60_attendant_flight attendant_boarding_sit,"['attendant', 'flight attendant', 'boarding', 'sit', 'seats', 'door', 'row', 'passengers', 'flight attendants', 'attendants']",80
295,0.0,False,1.5185185185185186,0.0,295_turbulence_severe turbulence_severe_encountered,"['turbulence', 'severe turbulence', 'severe', 'encountered', 'wake', 'wake turbulence', 'moderate', 'encountering', 'moderate turbulence', 'fl370']",54
292,0.0,False,0.46296296296296297,0.0,292_hold short_hold_vehicle_short,"['hold short', 'hold', 'vehicle', 'short', 'cross', 'short line', 'cross runway', 'cub', 'local', 'asdex']",54
186,0.0,False,2.142857142857143,0.0,186_brake_hydraulic_brakes_weight,"['brake', 'hydraulic', 'brakes', 'weight', 'gear', 'overweight', 'mu', 'overweight landing', 'slats', 'landing']",63
604,0.0,False,2.2941176470588234,0.0,604_cfi_pao_c525_trees,"['cfi', 'pao', 'c525', 'trees', 'pao tower', 'emergency', 'engine', 'land', 'fl390', 'nearby']",34
614,0.0,False,0.29411764705882354,0.0,614_vehicle_ramp_parked_taxiway,"['vehicle', 'ramp', 'parked', 'taxiway', 'taxi', 'pits', 'taxiing', 'company ramp', 'ramp tower', 'hold point']",34
282,0.0,False,1.2181818181818183,0.0,282_737_tower_crane_goaround,"['737', 'tower', 'crane', 'goaround', 'falls', 'cleared land', 'lga', 'commander', 'threshold', 'displaced threshold']",55
274,0.0,False,1.1607142857142858,0.0,274_wake turbulence_wake_visual_final,"['wake turbulence', 'wake', 'visual', 'final', 'visual approach', 'turbulence', 'runway 34', 'sight', 'traffic', 'downwind']",56
123,0.0,False,0.45714285714285713,0.0,123_airspace_atc zero_overdue_fir,"['airspace', 'atc zero', 'overdue', 'fir', 'zzz4', 'redacted tracon', 'center', 'redacted artcc', 'zzz1', 'zzz1 center']",70
59,0.0,False,1.575,0.0,59_airspeed_airspeed indicator_takeoff_captains,"['airspeed', 'airspeed indicator', 'takeoff', 'captains', 'knots', 'captains airspeed', 'indicator', 'reject', 'trim', 'speed']",80
747,0.0,False,2.1666666666666665,0.0,747_lgciu_gear_nose gear_vibration,"['lgciu', 'gear', 'nose gear', 'vibration', 'nose', 'adi', 'tks', 'landing gear', 'gear door', 'stick shaker']",18
434,0.0,False,1.2666666666666666,0.0,434_start_start lever_engine_parking brake,"['start', 'start lever', 'engine', 'parking brake', 'shut', 'number engine', 'steering', 'engine running', 'parking', 'taxi']",45
142,0.0,False,0.6119402985074627,0.0,142_tmu_weather_sector_traffic management,"['tmu', 'weather', 'sector', 'traffic management', 'sectors', 'deviating', 'areas', 'warning areas', 'thunderstorms', 'management unit']",67
2,0.0,False,0.8879310344827587,0.0,2_mask_policy_mask policy_wearing,"['mask', 'policy', 'mask policy', 'wearing', 'face', 'wear', 'face mask', 'passenger', 'wearing mask', 'wear mask']",116
119,0.0,False,0.3142857142857143,0.0,119_sector_airspace_atop_balloon,"['sector', 'airspace', 'atop', 'balloon', 'block', 'active', 'data block', 'boundary', 'military', 'loss separation']",70
118,0.0,False,1.957142857142857,0.0,118_cabin altitude_cabin_pressurization_masks,"['cabin altitude', 'cabin', 'pressurization', 'masks', 'emergency descent', '10000', 'bleed', 'cabin alt', 'oxygen masks', 'altitude warning']",70
116,0.0,False,0.5633802816901409,0.0,116_sid_fms_departure_clearance,"['sid', 'fms', 'departure', 'clearance', 'pdc', 'loaded', 'route', 'new', 'takeoff', 'cpdlc']",71
460,0.0,False,2.5681818181818183,0.0,460_carb_engine power_power_carburetor,"['carb', 'engine power', 'power', 'carburetor', 'loss engine', 'carb heat', 'engine', 'heat', 'induction', 'loss power']",44
458,0.0,False,1.6136363636363635,0.0,458_glider_paraglider_gliders_paragliders,"['glider', 'paraglider', 'gliders', 'paragliders', 'tow', 'lake', 'helicopter', 'boat', 'towed', 'tow pilot']",44
455,0.0,False,1.8636363636363635,0.0,455_loud_departure airport_noises_return departure,"['loud', 'departure airport', 'noises', 'return departure', 'bang', 'noise', 'bird', 'window', 'strike', 'loud bang']",44
454,0.0,False,1.3409090909090908,0.0,454_taxiway_snow_taxiways_golf cart,"['taxiway', 'snow', 'taxiways', 'golf cart', 'golf', 'braking', 'brakes', 'braking action', 'brake', 'taxi']",44
120,0.0,False,0.7714285714285715,0.0,120_odo_opposite direction_opposite_visual separation,"['odo', 'opposite direction', 'opposite', 'visual separation', 'separation', 'visual', 'direction', 'pa31', 'visual approach', 'approach runway']",70
52,0.0,False,2.048780487804878,0.0,52_medical_doctor_passenger_fa,"['medical', 'doctor', 'passenger', 'fa', 'attendant', 'flight attendant', 'medlink', 'feeling', 'ill', 'dizzy']",82
265,0.0,False,1.5535714285714286,0.0,265_cowling_spoilers_ice_spoiler,"['cowling', 'spoilers', 'ice', 'spoiler', 'cowl', 'plugs', 'cowls', 'walk', 'damage', 'walkaround']",56
263,0.0,False,1.0178571428571428,0.0,263_mel_maintenance_annunciator_panel,"['mel', 'maintenance', 'annunciator', 'panel', 'flashlight', 'bulbs', 'switch', 'maintenance control', 'logbook', 'flashlights']",56
256,0.0,False,1.0526315789473684,0.0,256_btl_heading_frequency_traffic,"['btl', 'heading', 'frequency', 'traffic', 'heading 060', '320 heading', 'turn', '060', 'mooney', 'controller']",57
205,0.0,False,0.9344262295081968,0.0,205_visual approach_approach_unstable_flaps,"['visual approach', 'approach', 'unstable', 'flaps', 'visual', 'final approach', 'flaps 45', 'goaround', 'unstable approach', 'speed']",61
203,0.0,False,1.0,0.0,203_visual_visual approach_localizer_cleared visual,"['visual', 'visual approach', 'localizer', 'cleared visual', 'approach runway', 'approach', 'runway', 'final', 'pa32', 'visually']",62
654,0.0,False,1.1666666666666667,0.0,654_vnav_assigned altitude_light aircraft_level,"['vnav', 'assigned altitude', 'light aircraft', 'level', 'climbing', 'climbing 6000', 'altitude', 'climb', 'light weight', 'vertical speed']",30
653,0.0,False,1.8,0.0,653_ash_clouds_hail_volcanic,"['ash', 'clouds', 'hail', 'volcanic', 'weather', 'mr', 'plume', 'lightning', 'smoke', 'ceiling']",30
652,0.0,False,2.0,0.0,652_banner_vibration_boss_valley,"['banner', 'vibration', 'boss', 'valley', 'mph', 'parachute', 'wire', 'river', 'cut', 'champ']",30
649,0.0,False,0.4838709677419355,0.0,649_fms_transition_ils_waypoint,"['fms', 'transition', 'ils', 'waypoint', '28l', 'ils 28l', 'norcal', 'fixes', 'database', 'chart']",31
647,0.0,False,0.8064516129032258,0.0,647_ptt_acars_vhf_frequencies,"['ptt', 'acars', 'vhf', 'frequencies', 'notoc', 'link', 'hf', 'hot mic', 'dto', 'crew phone']",31
645,0.0,False,0.967741935483871,0.0,645_line wait_wait_delay_curfew,"['line wait', 'wait', 'delay', 'curfew', 'deice', 'juice', 'takeoff', 'holdover', 'line', 'amps']",31
644,0.0,False,1.2903225806451613,0.0,644_lights_lighting_light_laser,"['lights', 'lighting', 'light', 'laser', 'red lights', 'vibration', 'bright', 'cabin lights', 'detection', 'engine overheat']",31
288,0.0,False,0.5555555555555556,0.0,288_luaw_local_line wait_takeoff clearance,"['luaw', 'local', 'line wait', 'takeoff clearance', 'runway', 'wait', '18r', 'cross', 'local control', 'intersection']",54
287,0.0,False,0.8518518518518519,0.0,287_outage_dispatchers_dispatcher_flights,"['outage', 'dispatchers', 'dispatcher', 'flights', 'acars', 'dispatch', 'computer', 'patch', 'communication', 'atm']",54
599,0.0,False,1.0571428571428572,0.0,599_drag_antiicing_duct_isa,"['drag', 'antiicing', 'duct', 'isa', 'nat', 'cover', 'boi', 'lower', '085', 'aircraft descending']",35
680,0.0,False,1.8571428571428572,0.0,680_weather radar_icing_lightning_weather,"['weather radar', 'icing', 'lightning', 'weather', 'lightning strike', 'fail', 'static', 'awos', 'radar', 'radar failed']",28
683,0.0,False,2.107142857142857,0.0,683_brake_brakes_brake failure_tractor,"['brake', 'brakes', 'brake failure', 'tractor', 'parking brake', 'parking', 'right brake', 'brakes failed', 'released brakes', 'struck']",28
643,0.0,False,1.4516129032258065,0.0,643_fuel_tankering_gallons_lbs,"['fuel', 'tankering', 'gallons', 'lbs', 'tanker', 'alternate', 'lbs fuel', 'fuel spill', 'spill', 'minimum fuel']",31
679,0.0,False,2.107142857142857,0.0,679_pressurization_cabin_pack_cabin pressure,"['pressurization', 'cabin', 'pack', 'cabin pressure', 'cabin altitude', '10000', 'pressurizing', 'dispatch', 'aircraft pressurizing', 'oxygen']",28
672,0.0,False,2.413793103448276,0.0,672_power_fuel selector_grass_selector,"['power', 'fuel selector', 'grass', 'selector', 'river', 'carb', 'road', 'highway', 'water', 'trees']",29
669,0.0,False,2.1724137931034484,0.0,669_tire_tires_tread_flat,"['tire', 'tires', 'tread', 'flat', 'gear', 'vibration', 'tire pressure', 'debris', 'landing gear', 'gages']",29
197,0.0,False,0.6349206349206349,0.0,197_restriction_sid_altitude_climb,"['restriction', 'sid', 'altitude', 'climb', 'clearance', 'maintain', 'descent', 'descend', 'climb sid', 'feet']",63
678,0.0,False,0.9642857142857143,0.0,678_clouds_oma_ceiling_dc sfra,"['clouds', 'oma', 'ceiling', 'dc sfra', 'boundary', 'student', 'turbulence', 'home airport', 'ifr', 'sfra']",28
661,0.0,False,0.6206896551724138,0.0,661_sid_sjc_heading_220,"['sid', 'sjc', 'heading', '220', 'departure', 'jump zone', 'left heading', 'turning heading', 'departure controller', 'turn']",29
658,0.0,False,0.8,0.0,658_tks_type iv_iv_fluid,"['tks', 'type iv', 'iv', 'fluid', 'volcanic', 'type', 'deice', 'windows', 'windshields', 'water']",30
657,0.0,False,0.7333333333333333,0.0,657_goggles_mask_tks_smoke goggles,"['goggles', 'mask', 'tks', 'smoke goggles', 'oxygen mask', 'oxygen', 'headaches', 'face', 'spray', 'cleaning']",30
656,0.0,False,1.1666666666666667,0.0,656_cirrus_c210_tech ops_tech,"['cirrus', 'c210', 'tech ops', 'tech', 'local control', 'ctaf', 'asdex', 'runway 14', 'runway 32', '34']",30
246,0.0,False,0.2982456140350877,0.0,246_bright_lights_blinding_solar,"['bright', 'lights', 'blinding', 'solar', 'extremely bright', 'glare', 'night', 'night vision', 'vision', 'illumination']",57
236,0.0,False,0.22033898305084745,0.0,236_taxi_instructions_taxi instructions_ground controller,"['taxi', 'instructions', 'taxi instructions', 'ground controller', 'ground', 'taxiway', 'ramp', 'cross runway', 'hold short', 'cross']",59
668,0.0,False,0.8275862068965517,0.0,668_max_ipad_tire pressure_280,"['max', 'ipad', 'tire pressure', '280', 'night flying', 'tire', 'sensitive', 'tires', 'pairing', 'overspeeds']",29
194,0.0,False,1.2857142857142858,0.0,194_flaps_stick shaker_shaker_stick,"['flaps', 'stick shaker', 'shaker', 'stick', 'shudder', 'flap', 'motions', 'pitch', 'yaw', 'flight control']",63
223,0.0,False,0.18333333333333332,0.0,223_mmmx_waypoint_spelling_fixes,"['mmmx', 'waypoint', 'spelling', 'fixes', 'fix', 'star', 'arrival', 'uret', 'routing', 'direct']",60
699,0.0,False,1.5925925925925926,0.0,699_icing_visibility_ice_feet msl,"['icing', 'visibility', 'ice', 'feet msl', 'rime', 'vacuum', 'weather', 'msl', 'conditions', 'observer']",27
697,0.0,False,2.3333333333333335,0.0,697_oil_rough_engine_power,"['oil', 'rough', 'engine', 'power', 'standing water', 'main rotor', 'winds', 'carburetor', 'carb', 'running']",27
698,0.0,False,0.2962962962962963,0.0,698_lights_runway lights_lighting_runway lighting,"['lights', 'runway lights', 'lighting', 'runway lighting', 'controlled lighting', 'pilot controlled', 'lights runway', 'activate', 'intensity', 'edge lights']",27
691,0.0,False,2.259259259259259,0.0,691_gen_electrical_generator_battery,"['gen', 'electrical', 'generator', 'battery', 'csd', 'voltage', 'volts', 'generators', 'apu', 'power']",27
690,0.0,False,0.6666666666666666,0.0,690_gps_jamming_gps jamming_garmin,"['gps', 'jamming', 'gps jamming', 'garmin', 'aml', 'aml entry', 'gps interference', 'navigation', 'notams', 'testing']",27
689,0.0,False,1.8518518518518519,0.0,689_ege_flaps_spoilers_flight spoilers,"['ege', 'flaps', 'spoilers', 'flight spoilers', 'icing', 'edge', 'edge flaps', 'trailing edge', 'flaps 40', 'ecu']",27
693,0.0,False,0.5925925925925926,0.0,693_fms_irs_hdg_runway change,"['fms', 'irs', 'hdg', 'runway change', 'fix', 'turn', 'buildup', 'track', 'legs', 'pm']",27
687,0.0,False,1.4642857142857142,0.0,687_slide_girt bar_girt_disarmed,"['slide', 'girt bar', 'girt', 'disarmed', 'bar', 'door', 'flight control', 'control check', 'cco', 'siren']",28
686,0.0,False,2.4285714285714284,0.0,686_oil_oil pressure_drain_pylon,"['oil', 'oil pressure', 'drain', 'pylon', 'shutdown', 'engine shutdown', 'temperature', 'oil temperature', 'pressure', 'engine']",28
706,0.0,False,0.16,0.0,706_amm_chart_taxi chart_taxi,"['amm', 'chart', 'taxi chart', 'taxi', 'standard taxi', 'jepp', '109', 'slat', 'moving map', 'taxi instructions']",25
708,0.0,False,2.52,0.0,708_glide slope_slope_glide_low altitude,"['glide slope', 'slope', 'glide', 'low altitude', 'altitude alert', 'alert', 'low', 'terrain warning', 'pilot monitoring', 'gpws']",25
705,0.0,False,2.44,0.0,705_torque_bank angles_immediate climb_power,"['torque', 'bank angles', 'immediate climb', 'power', 'recovery', 'surge', 'loss', 'angles', 'lost 500', 'throttle']",25
47,0.0,False,0.7195121951219512,0.0,47_mask_face_face mask_wear,"['mask', 'face', 'face mask', 'wear', 'wearing', 'passenger', 'mask policy', 'wear mask', 'attendant reported', 'reported passenger']",82
227,0.0,False,1.5084745762711864,0.0,227_airspeed_turbulence_autopilot_moderate,"['airspeed', 'turbulence', 'autopilot', 'moderate', 'severe', 'moderate turbulence', 'severe turbulence', 'autothrottles', 'pitch', 'speed']",59
666,0.0,False,0.5172413793103449,0.0,666_fms_database_eagul_nav data,"['fms', 'database', 'eagul', 'nav data', 'nav', 'zab', 'fmc', 'altitude reporting', 'data base', 'navigation']",29
37,0.0,False,1.5595238095238095,0.0,37_flaps_trim_speed_glideslope,"['flaps', 'trim', 'speed', 'glideslope', 'autopilot', 'flaps 15', 'pf', 'glide', 'gear flaps', 'fo']",84
39,0.0,False,0.35714285714285715,0.0,39_mask_wear_wearing_face,"['mask', 'wear', 'wearing', 'face', 'masks', 'face mask', 'policy', 'wear mask', 'wearing mask', 'wear face']",84
716,0.0,False,1.3043478260869565,0.0,716_engineering_seal_engineering order_skin,"['engineering', 'seal', 'engineering order', 'skin', 'ad', 'installed', 'straps', 'wiper', 'repairs', 'minor']",23
35,0.0,False,0.15294117647058825,0.0,35_climb sid_sid_climb_restriction,"['climb sid', 'sid', 'climb', 'restriction', 'clearance', 'maintain', 'sid maintain', 'altitude', 'clearance climb', 'restrictions']",85
715,0.0,False,2.0833333333333335,0.0,715_smoke_emergency_electrical_smoke cockpit,"['smoke', 'emergency', 'electrical', 'smoke cockpit', 'crash', 'department', 'radios', 'tower', 'arcing', 'siren']",24
714,0.0,False,0.9166666666666666,0.0,714_champ_cleared land_intersecting runway_runway,"['champ', 'cleared land', 'intersecting runway', 'runway', 'runway 27r', 'intersecting', 'fod', 'departure direction', 'land runway', 'raas']",24
500,0.0,False,1.1951219512195121,0.0,500_helicopter_radio_runways_runway 23,"['helicopter', 'radio', 'runways', 'runway 23', 'runway 18', 'runway', 'calls', 'radio calls', '23', 'mooney']",41
496,0.0,False,2.142857142857143,0.0,496_student_rudder_crosswind_right rudder,"['student', 'rudder', 'crosswind', 'right rudder', 'directional', 'directional control', 'instructor', 'controls', 'wheel', 'grass']",42
487,0.0,False,1.9285714285714286,0.0,487_prop_hangar_plane_taxiway,"['prop', 'hangar', 'plane', 'taxiway', 'wheel', 'fence', 'grass', 'propeller', 'damage', 'struck']",42
482,0.0,False,0.9069767441860465,0.0,482_developmental_trainee_local control_local,"['developmental', 'trainee', 'local control', 'local', 'control position', 'controller', 'position', 'controllers', 'assist', 'local assist']",43
